_step,bd3_block_len,loss,eval_loss,eval_z_loss,grad_norm,total_loss,z_loss,table_adam_lr,scalar_adam_lr,router_adam_lr,muon_lr,data_time_sec,step_time_sec,supervised_tokens,loss_normalizer,moe_dropped_fraction,moe_router_entropy,moe_expert_fraction_std,moe_load_balance_loss,moe_router_z_loss,moe_aux_loss
5800,4,3.161515474319458,2.9722565412521362,20.96023178100586,0.06764762103557587,3.173759698867798,20.958707809448242,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004911903059110045,0.6133558489382267,158181,183500.796875,0,1.1599068641662598,0.011045673862099648,1.0014684200286865,0.013326662592589855,0.010147951543331146
5850,4,3.162381410598755,2.9581475853919983,21.79786491394043,0.14267507195472717,3.1747474670410156,21.709388732910156,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005049563013017178,0.7456103729782626,157988,183500.796875,0.007676601409912109,1.1616902351379395,0.025929899886250496,1.0065351724624634,0.012960889376699924,0.010194960050284863
5900,4,3.2107295989990234,3.0051692128181458,22.353007793426514,0.26725906133651733,3.223191976547241,21.2412052154541,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005475996993482113,0.5563032620120794,157819,183500.796875,0.015411376953125,1.1579662561416626,0.043392378836870193,1.015432596206665,0.018424347043037415,0.010338569059967995
5950,4,3.115898370742798,2.919358730316162,24.233137130737305,0.07670223712921143,3.1283371448516846,22.94510269165039,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005163117893971503,0.5901208760915324,157665,183500.796875,0,1.1461777687072754,0.015229359269142151,0.9986640214920044,0.01577145606279373,0.010144354775547981
6000,4,3.098240613937378,2.909406542778015,22.431899070739746,0.07258236408233643,3.110499858856201,21.113525390625,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005108457989990711,0.6085580250946805,157951,183500.796875,0,1.1554213762283325,0.012894310057163239,1.0010913610458374,0.013699546456336975,0.010147909633815289
6000,4,3.098240613937378,2.909406542778015,22.431899070739746,0.07258236408233643,3.110499858856201,21.113525390625,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005108457989990711,0.6085580250946805,157951,183500.796875,0,1.1554213762283325,0.012894310057163239,1.0010913610458374,0.013699546456336975,0.010147909633815289
6050,4,3.1083755493164062,2.937983274459839,21.827526092529297,0.07034316658973694,3.1205971240997314,20.94327735900879,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.0051348269917070866,0.5943514979444444,158461,183500.796875,0,1.1580209732055664,0.009268534369766712,0.9992749691009521,0.013457720167934895,0.010127327404916286
6100,4,3.0930874347686768,2.9037550687789917,21.218461513519287,0.07084771245718002,3.1052770614624023,20.504140853881836,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005109132034704089,0.854442400042899,157917,183500.796875,0,1.160238265991211,0.012550720945000648,1.0007281303405762,0.013201180845499039,0.010139292106032372
6150,4,3.1089789867401123,2.9393311738967896,20.967232704162598,0.10024707764387131,3.121159553527832,20.6782169342041,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005159009015187621,0.6064046489773318,158452,183500.796875,0,1.165797233581543,0.011363441124558449,0.9987059831619263,0.012563090771436691,0.01011269073933363
6200,16,3.566655397415161,3.2883657813072205,20.96184253692627,0.24383316934108734,3.578827381134033,20.522178649902344,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004832244012504816,0.5497173770563677,157526,183500.796875,0,1.1816481351852417,0.02916097640991211,1.0006884336471558,0.01129778753966093,0.010119862854480743
6250,16,3.527219772338867,3.2003498673439026,23.057129383087158,0.07764669507741928,3.539484977722168,21.46884536743164,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.0049459440633654594,0.5887161350110546,158299,183500.796875,0,1.1873682737350464,0.012597989290952682,1.0007296800613403,0.011132778599858284,0.010118624195456505
6300,16,3.4571287631988525,3.1651411652565002,23.03655433654785,0.0864650160074234,3.4693949222564697,21.34471321105957,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004798849928192794,0.5717099910834804,157182,183500.796875,0,1.192699909210205,0.02033972553908825,1.0026788711547852,0.010497312061488628,0.010131762363016605
6350,16,3.498737096786499,3.1647031903266907,23.26925802230835,0.12402848899364471,3.511031150817871,21.984848022460938,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.0048012020997703075,0.5843537340406328,158143,183500.796875,0,1.1941293478012085,0.013486810028553009,0.9990395903587341,0.010486713610589504,0.01009526289999485
6400,16,3.5061748027801514,3.1497474908828735,22.6551194190979,0.08311277627944946,3.51851224899292,22.521799087524414,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004685014020651579,0.5833699790528044,158171,183500.796875,0,1.1973016262054443,0.009765859693288803,0.9982327222824097,0.010310743004083633,0.010085434652864933
6450,16,3.4908759593963623,3.140737533569336,22.487911701202393,0.08583889901638031,3.503201723098755,21.937942504882812,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005299960030242801,0.5770762909669429,157924,183500.796875,3.814697265625e-06,1.201365351676941,0.016339654102921486,1.003283977508545,0.009919246658682823,0.010132032446563244
6500,16,3.475421190261841,3.1490100622177124,22.959706783294678,0.06763692200183868,3.487797260284424,22.487218856811523,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004853365942835808,0.6155837529804558,158498,183500.796875,0,1.2033462524414062,0.017130671069025993,1.0030972957611084,0.009640101343393326,0.010127373971045017
6550,16,3.5029280185699463,3.119000017642975,22.68700408935547,0.06168320029973984,3.5152361392974854,21.758756637573242,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004563398077152669,0.5872050259495154,158017,183500.796875,5.2928924560546875e-05,1.2045193910598755,0.021335547789931297,1.003658413887024,0.009586941450834274,0.010132454335689545
6600,16,3.4416117668151855,3.112165927886963,22.879881858825684,0.1393120437860489,3.453933000564575,22.197969436645508,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004710422013886273,0.5968781219562516,157991,183500.796875,0,1.2058076858520508,0.01758645847439766,1.0005149841308594,0.009639738127589226,0.01010154653340578
6650,16,3.4385790824890137,3.1515743732452393,22.4259991645813,0.07874304056167603,3.4508273601531982,21.61269187927246,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004530829028226435,0.5985937459627166,158127,183500.796875,0,1.2099659442901611,0.010043059475719929,0.999552309513092,0.00914424005895853,0.0100869657471776
6700,16,3.480969190597534,3.0862069129943848,23.12913942337036,0.058165933936834335,3.493269205093384,22.0590763092041,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004662282997742295,0.5980270260479301,158964,183500.796875,0,1.2094054222106934,0.010803140699863434,1.0002286434173584,0.009180453605949879,0.01009409036487341
6750,16,3.4288477897644043,3.09648060798645,22.5405592918396,0.08257338404655457,3.441098213195801,21.592397689819336,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004530010977759957,0.7895551960682496,158252,183500.796875,0.0006871223449707031,1.209937334060669,0.016897626221179962,0.9999762773513794,0.009107833728194237,0.010090840049088001
6800,16,3.3999006748199463,3.172680139541626,22.98362922668457,0.0901796743273735,3.4121813774108887,21.571855545043945,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004591473028995097,0.7453595260158181,157650,183500.796875,0.0002608299255371094,1.2108399868011475,0.017627418041229248,1.001875638961792,0.010436547920107841,0.010123122483491898
6850,16,3.450813055038452,3.096596419811249,22.847005367279053,0.12106581032276154,3.463134527206421,22.068267822265625,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004596604034304619,0.6010740629862994,157876,183500.796875,0,1.2045671939849854,0.013677418231964111,1.001420497894287,0.01004677265882492,0.010114672593772411
6900,16,3.4379019737243652,3.1265611052513123,21.98392963409424,0.07356570661067963,3.450155735015869,21.566896438598633,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.00446084002032876,0.7673004060052335,158076,183500.796875,0,1.2092959880828857,0.01514558494091034,1.0000221729278564,0.009675072506070137,0.01009697187691927
6950,16,3.469743013381958,3.085395097732544,21.781776428222656,0.07836662977933884,3.481937885284424,21.07964515686035,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004643409978598356,0.5940355429193005,159073,183500.796875,0,1.2134674787521362,0.012660251930356026,0.9995213150978088,0.009162784554064274,0.010086840949952602
7000,16,3.4143905639648438,3.103779375553131,22.002509593963623,0.08782424032688141,3.4266135692596436,21.22986602783203,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.0044563389383256435,0.5819859949406236,157651,183500.796875,0,1.2158697843551636,0.013805290684103966,1.0010364055633545,0.008956294506788254,0.010099926963448524
7000,16,3.4143905639648438,3.103779375553131,22.002509593963623,0.08782424032688141,3.4266135692596436,21.22986602783203,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.0044563389383256435,0.5819859949406236,157651,183500.796875,0,1.2158697843551636,0.013805290684103966,1.0010364055633545,0.008956294506788254,0.010099926963448524
7050,16,3.442875385284424,3.0668317079544067,22.771403789520264,0.09616474062204361,3.455179452896118,21.813608169555664,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.00455505505669862,0.5904863949399441,158038,183500.796875,0,1.2039111852645874,0.014758962206542492,1.000739336013794,0.011524921283125877,0.01012264285236597
7100,16,3.452409505844116,3.0350494980812073,21.678348541259766,0.08195995539426804,3.4646620750427246,21.387481689453125,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004516792017966509,0.786139020929113,158416,183500.796875,0,1.2051793336868286,0.014311317354440689,1.000841736793518,0.01056052278727293,0.01011402253061533
7150,16,3.4036173820495605,3.0720972418785095,21.72975778579712,0.08899950236082077,3.415834665298462,21.25177764892578,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004580322070978582,0.5947799209970981,158310,183500.796875,0,1.2087483406066895,0.014332853257656097,0.9993727207183838,0.009822333231568336,0.010091950185596943
7200,64,3.654615640640259,3.2295703291893005,23.225579738616943,0.46557164192199707,3.666840076446533,21.31591796875,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.0044991240138188004,0.551973149063997,157925,183500.796875,0.0007491111755371094,1.212640404701233,0.023050613701343536,1.0000137090682983,0.00927935354411602,0.010092930868268013
7250,64,3.5444271564483643,3.1521167755126953,23.430888175964355,0.09008436650037766,3.55674409866333,22.093950271606445,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004551938967779279,0.5638050090055913,157881,183500.796875,0,1.21470046043396,0.012208372354507446,1.001251220703125,0.009497474879026413,0.010107486508786678
7300,64,3.538097620010376,3.1785231232643127,22.382026195526123,0.08055314421653748,3.5503554344177246,21.517791748046875,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004342275089584291,0.6080144370207563,157038,183500.796875,2.384185791015625e-05,1.219955563545227,0.019751356914639473,1.0014616250991821,0.009140020236372948,0.01010601595044136
7350,64,3.621401786804199,3.167707085609436,22.5109281539917,1786130.875,3.6337196826934814,22.024993896484375,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004351778072305024,0.5667293479200453,159070,183500.796875,0.004844188690185547,1.2173902988433838,0.0212849173694849,1.0014573335647583,0.01005562860518694,0.010115128941833973
7400,64,3.555213451385498,3.1558414697647095,23.285034656524658,0.08158187568187714,3.567580461502075,22.551668167114258,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004364423919469118,0.5800510350381956,157821,183500.796875,0,1.2129311561584473,0.012806614860892296,1.0007115602493286,0.010497739538550377,0.010112092830240726
7450,64,3.5609004497528076,3.1487132906913757,22.732584953308105,0.07381214946508408,3.5733914375305176,21.75761604309082,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004802551004104316,0.591298395069316,157911,183500.796875,0.0294036865234375,1.201762080192566,0.04364586994051933,1.020390272140503,0.011135771870613098,0.010315259918570518
7500,64,3.550584077835083,3.129388689994812,22.816490173339844,0.05440857261419296,3.5628857612609863,21.860240936279297,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004701956990174949,0.586515725008212,158329,183500.796875,0,1.2112245559692383,0.012891396880149841,1.0014064311981201,0.010156592354178429,0.010115629993379116
7550,64,3.532904863357544,3.1525341868400574,22.592610836029053,0.07353886216878891,3.545161724090576,21.29458999633789,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004610979929566383,0.5531962780514732,157918,183500.796875,0,1.2133684158325195,0.013550068251788616,1.0031696557998657,0.00958038680255413,0.010127500630915165
7600,64,3.563530445098877,3.0949719548225403,22.531949043273926,0.0909133329987526,3.5758490562438965,21.973024368286133,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004601586959324777,0.8338547650491819,159030,183500.796875,0,1.217126727104187,0.014702796004712582,1.0026569366455078,0.009459760040044785,0.010121166706085205
7650,64,3.5204083919525146,3.1493990421295166,22.429858684539795,0.09981788694858551,3.532597303390503,20.919286727905273,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004576298990286887,0.5806434779660776,157897,183500.796875,0,1.2212841510772705,0.01853897236287594,1.0006572008132935,0.009033137932419777,0.010096902959048748
7700,64,3.5249183177948,3.141096770763397,23.746620178222656,0.09188119322061539,3.537374973297119,21.900102615356445,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004512367071583867,0.6009138949448243,157255,183500.796875,0,1.2057892084121704,0.023376254364848137,1.0100481510162354,0.01663137599825859,0.010266794823110104
7750,64,3.5533618927001953,3.145316004753113,22.755690097808838,0.07819630205631256,3.5657219886779785,22.24534797668457,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004803378018550575,0.607393819023855,157809,183500.796875,0,1.2092941999435425,0.015635021030902863,1.0009297132492065,0.012621725909411907,0.010135514661669731
7800,64,3.564640760421753,3.1365825533866882,22.006298542022705,0.07855590432882309,3.576860189437866,21.063894271850586,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.005831404007039964,0.7218085549538955,158551,183500.796875,0,1.2121706008911133,0.015486463904380798,1.0005661249160767,0.010743360966444016,0.010113094933331013
7850,64,3.588388442993164,3.0973830223083496,22.23866367340088,0.10591347515583038,3.600590944290161,21.175737380981445,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004683578037656844,0.562209281953983,159690,183500.796875,0,1.2154390811920166,0.013954918831586838,0.9984188079833984,0.01008955854922533,0.010085082612931728
7900,64,3.486447811126709,3.093935251235962,22.836769580841064,0.09891146421432495,3.4986684322357178,21.19255256652832,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.007478864979930222,0.5543851769762114,157107,183500.796875,0,1.2146928310394287,0.01419527642428875,1.0003044605255127,0.009848304092884064,0.010101527906954288
7950,64,3.4193785190582275,3.0782660841941833,22.46610164642334,0.07869457453489304,3.431612491607666,21.26079750061035,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004540764959529042,0.5830138779710978,155861,183500.796875,0,1.2168534994125366,0.012947266921401024,1.0009227991104126,0.009864206425845623,0.010107869282364845
8000,64,3.5486011505126953,3.104950785636902,22.42060899734497,0.09911856800317764,3.560866594314575,21.67277717590332,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004504387965425849,0.5653794440440834,158969,183500.796875,0,1.2217923402786255,0.014137699268758297,1.0003619194030762,0.009481722488999367,0.010098435916006565
8000,64,3.5486011505126953,3.104950785636902,22.42060899734497,0.09911856800317764,3.560866594314575,21.67277717590332,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004504387965425849,0.5653794440440834,158969,183500.796875,0,1.2217923402786255,0.014137699268758297,1.0003619194030762,0.009481722488999367,0.010098435916006565
8050,64,3.5342605113983154,3.0833781361579895,21.750537872314453,0.09135297685861588,3.5463831424713135,20.26543617248535,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.00458403502125293,0.5794577240012586,158250,183500.796875,0,1.2184191942214966,0.013824420049786568,1.0000641345977783,0.009546078741550446,0.010096102021634579
8100,64,3.5474257469177246,3.10349041223526,21.743552684783936,0.09301567822694778,3.5596425533294678,21.017812728881836,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004325570072978735,0.5801108580781147,158633,183500.796875,0,1.2198184728622437,0.01922033354640007,1.0020761489868164,0.009419110603630543,0.010114951990544796
8150,64,3.5289804935455322,3.0751983523368835,20.9804048538208,0.07356813549995422,3.5411195755004883,20.43506622314453,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004822054062969983,0.5752864350797608,158470,183500.796875,0,1.220454216003418,0.012088507413864136,1.0000841617584229,0.009439252316951752,0.010095234028995037
8200,256,3.803342819213867,3.1914125084877014,22.941600799560547,0.4333227276802063,3.815459728240967,20.293678283691406,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004639648017473519,0.487010893994011,159369,183500.796875,0,1.2220144271850586,0.015622547827661037,0.9997454285621643,0.0090114064514637,0.010087568312883377
8250,256,3.6401681900024414,3.1276556849479675,23.16354990005493,0.08194655925035477,3.652571439743042,22.207908630371094,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004558383021503687,0.5533829380292445,158660,183500.796875,0.011185169219970703,1.2200101613998413,0.03323126584291458,1.0082191228866577,0.010044055059552193,0.010182631202042103
8300,256,3.614020347595215,3.1498100757598877,22.7131667137146,0.1010742336511612,3.626289129257202,21.536447525024414,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004588073003105819,0.555404435028322,157063,183500.796875,0,1.2218419313430786,0.018548892810940742,1.0020617246627808,0.00945991463959217,0.010115216486155987
8350,256,3.4981844425201416,3.0985920429229736,24.101616859436035,0.12346716970205307,3.510495662689209,21.996793746948242,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004746920079924166,0.5156603149371222,155767,183500.796875,0,1.2257270812988281,0.02284901589155197,1.000990629196167,0.010167893022298813,0.010111585259437561
8400,256,3.4810702800750732,3.1447097659111023,22.834285736083984,0.09143917262554169,3.4933245182037354,21.493764877319336,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004635281045921147,0.517854138975963,156074,183500.796875,0,1.2250479459762573,0.011519258841872215,1.0011184215545654,0.009339386597275734,0.010104577988386154
8450,256,3.5682907104492188,3.145396590232849,22.620105266571045,0.07589959353208542,3.580598831176758,21.654844284057617,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.0046322980197146535,0.5321667899843305,157849,183500.796875,0.0010395050048828125,1.2235562801361084,0.019489476457238197,1.0039935111999512,0.010288424789905548,0.010142819955945015
8500,256,3.5918033123016357,3.1307923197746277,22.311138153076172,0.07101364433765411,3.6040542125701904,21.553878784179688,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004596150945872068,0.5229534120298922,157911,183500.796875,0,1.224613904953003,0.016779877245426178,1.0001260042190552,0.009437534026801586,0.010095635429024696
8550,256,3.596315383911133,3.0887808203697205,23.035658836364746,0.11968787014484406,3.6085238456726074,21.219257354736328,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.00445957703050226,0.540617787046358,158291,183500.796875,0,1.2272758483886719,0.013387438841164112,0.9997878074645996,0.008867675438523293,0.01008655410259962
8600,256,3.695131778717041,3.116040050983429,21.97055721282959,0.07005444169044495,3.7073419094085693,21.263288497924805,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004371599061414599,0.5449178130365908,160378,183500.796875,0,1.231854796409607,0.014390665106475353,0.9997670650482178,0.008612353354692459,0.01008379366248846
8650,256,3.659682273864746,3.1379827857017517,22.33424186706543,0.14471043646335602,3.671860456466675,20.80117416381836,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004564499016851187,0.5237321129534394,159019,183500.796875,0,1.2232389450073242,0.019697364419698715,0.9998038411140442,0.010006551630795002,0.010098103433847427
8700,256,3.588127613067627,3.0800792574882507,21.828414916992188,0.06838291883468628,3.6003730297088623,21.224842071533203,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004502288997173309,0.7371060639852658,157901,183500.796875,0,1.2256441116333008,0.015719708055257797,1.003014087677002,0.009285793639719486,0.010122998617589474
8750,256,3.508427858352661,3.103435695171356,22.754815578460693,0.08085224777460098,3.520686388015747,21.596508026123047,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004653373965993524,0.5590370929567143,157177,183500.796875,0,1.227731466293335,0.011441163718700409,1.0010288953781128,0.008830783888697624,0.010098596103489399
8800,256,3.500734567642212,3.085538864135742,22.723110675811768,0.11364103853702545,3.5129895210266113,21.401718139648438,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004863644018769264,0.5223808869486675,156416,183500.796875,0,1.2285603284835815,0.019205449149012566,1.0026572942733765,0.008814116008579731,0.010114713571965694
8850,256,3.6011226177215576,3.10281902551651,22.881223678588867,0.08587315678596497,3.613389015197754,21.76571273803711,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004593789926730096,0.5973033430054784,158873,183500.796875,0,1.2306629419326782,0.016458891332149506,1.0003434419631958,0.008640401996672153,0.010089837945997715
8900,256,3.6965439319610596,3.113114655017853,22.23705291748047,0.08260025829076767,3.7087996006011963,21.58757972717285,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004505928955040872,0.5335142409894615,159853,183500.796875,0,1.2348477840423584,0.01335980650037527,1.0013211965560913,0.00838567316532135,0.01009706873446703
8950,256,3.7074356079101562,3.1211241483688354,22.018268585205078,0.09387268871068954,3.7197208404541016,21.265796661376953,0.019999999552965164,0.009999999776482582,0.0020000000949949026,0.07999999821186066,0.004404027014970779,0.519014396937564,160800,183500.796875,0,1.2264881134033203,0.019127991050481796,1.0003836154937744,0.01547040045261383,0.01015853974968195
